Name,Description,Price,CL,Strength,URL
"Shadow Piercings, Eye (Minor)","These piercings may penetrate the eyebrow, eyelid, or the eye itself. Due to magical, they do not impair the owner's vision. All effects from an eye piercing are continuous. The wearer gains low-light vision. If the wearer already has low-light vision, the ability's range is doubled.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shadow-piercings
"Shadow Piercings, Head (Major)","Whether they are crowns of pins, pinned-back lips, or simple nose rings, these piercings accentuate the owner's terrifying presence and inner resolve. The wearer gains a +4 profane bonus against mind-affecting effects.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shadow-piercings
"Shadow Piercings, Suspension (Minor)",These piercings are popular among fetishists who hang themselves from hooks attached to their skin.,"6,000 ",7,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shadow-piercings
"Shawl, Seafoam","This shawl of delicate lace can be activated once per day to grant the benefits of the fins to feet spell, transforming the wearer’s lower fins or appendages into feet whenever he is on dry land—unless dismissed, this effect lasts for 5 hours","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shawl-seafoam
"Shroud, Dead Man’s","This dirt-stained cloak was woven in shadow from the burial shroud of a condemned murderer. It prevents nonintelligent undead from detecting you, as per the hide from undead spell. Intelligent undead can perceive you if they succeed at a DC 11 Will save. The warding is ended if you touch an undead creature, channel energy against undead, or attack any creature. Once per day as a standard action you can silently call forth the shadows bound into the shroud, rendering you invisible for 5 minutes.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shroud-dead-man-s
Singing Bell of Striking,"This simple bowl-shaped bell made of either cold iron or silver is played by rubbing a leather mallet along its rim, creating a ringing sound. By playing the bell while meditating or resting to regain ki, the bearer may attune his ki points to the instrument. Once attuned, the bearer's ki strikes count as cold iron (if the bell is cold iron) or silver (if the bell is silver) instead of magic for the purpose of overcoming damage reduction. This lasts until the next time the bearer rests or meditates to regain ki points. A creature can only be attuned to one singing bell at a time, and a singing bell can only be attuned to one person at a time. Only creatures whose ki strikes normally act as magic weapons can use a singing bell of striking.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/singing-bell-of-striking
Spiral Tiles,"This item is associated with a specific deity. These 10 ebony, pearl, and ivory tiles, when arranged in a spiral pattern on the ground, provide you with the effects of a guidance spell once per day. The spell’s effect lasts until discharged. If you worship the associated god you can toss the spiral tiles upon the ground once per day as a standard action and interpret the patterns they lie in as if you had cast augury. If you do not worship the associated god and you attempt to use spiral tiles in this manner, the result is either random or purposefully misleading.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/spiral-tiles
Steelbone Frame,"This gear-jointed, metal exoskeleton can be affixed to or removed from a suit of medium or heavy armor in 10 minutes. While attached, the enchanted frame bears some of the armor's burden, reducing the armor's check penalty by 2. In addition, three times per day, the wearer of a medium or heavy suit of armor attached to a steelbone frame can ignore the armor's reduction to his speed for 1 round.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/steelbone-frame
Stone Familiar,"This life-sized carving of a Tiny animal is crafted from dark, rough stone. It has a hardness of 8 and 20 hit points. A witch can use the stone familiar to store up to 500 levels of spells (cantrips count as 1/2 level for this purpose). A witch can use the stone familiar to teach her living familiar any spells stored in it, and vice versa. A witch who identifies a stone familiar immediately knows what spells are stored inside it. A stone familiar is never found as randomly generated treasure with spells already stored in it.","6,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/stone-familiar
Symbol of Luck,"This translucent sphere of iron-hard glass changes shape to match its bearer's holy symbol within an hour of coming into her possession. After that transformation is complete, when this symbol is used by a halfling with the luck or adaptable luck racial trait to channel energy in order to heal, it also grants those healed a +1 luck bonus on saving throws for a number of rounds equal to the number of dice healed by the channel energy.","6,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/symbol-of-luck
"Tabard, Crusader's","A crusader's tabard is a sturdy cloth vestment worn over armor and other clothing. It is normally decorated with the symbol or heraldic device of the owner, and may be trimmed with expensive and delicate materials (such as silk, fur, or cloth of gold). Once per day, the wearer of the tabard may say its command word (often a family motto); thereafter, the wearer can spend a standard action (instead of a full-round action) to move up to his speed and make a single charge attack. This ability lasts until used or for 1 minute, whichever duration is shorter.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tabard-crusader-s
"Tattoo, Caster’s (Lesser)","A caster’s tattoo is infused with potential magical energy that aids in casting spells that normally utilize verbal and somatic components. Once per day, a spellcaster may activate her caster’s tattoo as a swift action to automatically enhance the next spell she casts in that round with both the Still Spell and Silent Spell feats. When she casts the spell, the caster’s tattoo flares with light for a moment, then grows faint and faded—it replenishes its energy in 24 hours, after which it becomes bold and colorful and can be used again. Required material components or foci must be in the creature’s possession to cast the spell (and are consumed as normal), but need not be held when the spell is cast. Allows the modified casting of a spell of up to 3rd level.","6,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tattoo-caster-s
