Name,Description,Price,CL,Strength,URL
Hourglass of Last Chances,"This tiny hourglass is filled with blood-red sand. The sand flows only one way and turning it to start the flow activates its magic. It grants a target creature within 30 feet the following benefits for a limited time—freedom of movement (as the spell), and suspends any and all of the following conditions: blinded, confused, dazed, dazzled, deafened, diseased, exhausted, fatigued, feebleminded, insanity, nauseated, poisoned, sickened, and stunned. These effects are suspended rather than dispelled; they resume when the hourglass is deactivated or expended and this suspended time does not count toward the duration of the suppressed effect. Ending the hourglass's effects is a swift action. The hourglass can be used for up to 5 rounds in total before its magic is consumed. These rounds need not be consecutive.","10,000 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hourglass-of-last-chances
Hunter's Tree Fort,"This item appears to be a wooden puzzle box approximately 3 inches on a side. When the box is placed on the ground beneath the boughs of a tree with a trunk at least 2 feet in diameter and the command word is spoken, the box unfolds and rises, melding with the tree. It becomes a stable structure attached to the limbs 20 feet above ground level, with a rope ladder hanging down from a trapdoor on the underside of the platform. The outer surfaces of the tree fort take on the visual characteristics of the tree in which it is erected, and require a DC 25 Perception check to notice (DC 15 in a dead tree or tree that has shed its leaves). There are two forms the tree fort can take, chosen at the time the device is activated. [  ** Tree House: This version of the tree fort unfolds into a 20-foot-square, open-air platform with railings on all four sides but no roof. It is open to the elements and provides no protection from the weather, but it has enough convenient braces and knotholes to allow tents to be erected across its surface. Creatures standing in the tree house gain the benefits of partial cover against opponents on the ground, while those who are prone within it have total cover; ** Blind: This version of the tree fort forms into a 5-foot-square hunting blind. It is enclosed on all sides, has a roof, and is equipped with a number of narrow horizontal windows for watching or shooting from any side. Creatures inside the blind have improved cover against all foes outside.  ] In either form, a hunter's tree fort remains open for up to 12 hours in any 24-hour period; these hours of use don't need to be consecutive. If the duration expires while the tree fort is occupied or the tree fort takes 50 points of damage (hardness 5), the fort descends and folds itself back up into its puzzle box form, leaving all inhabitants unharmed on the ground at the base of the tree. If the tree fort was forced to return to box form due to damage, it can't be activated again for 24 hours.","10,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hunter-s-tree-fort
Interpretation of Secrets,"This seal is a disk of mithral inscribed with dozens of spiraling arcane and magical sigils. As long as the seal is carried visibly, the carrier can speak and understand all of the elemental tongues. Furthermore, he gains a +5 competence bonus on Intimidate checks made against genies, as long as he speaks in the genie’s native tongue. Language-dependent spells cast by the carrier of interpretation of secrets are enhanced — any genie that is targeted by such a spell suffers a –2 penalty on any saving throw to resist the effect of the spell.","10,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/interpretation-of-secrets
"Ioun Stone, Amber Spindle",This stone grants you a +1 resistance bonus on saving throws. The bonuses from multiple amber spindles stack (up to a maximum of a +5 resistance bonus to saving throws).,"10,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/amber-spindle-ioun-stone
"Ioun Stone, Emerald Ellipsoid (Flawed)","This stone grants the wearer 5 temporary hit points (stacking to 25 for multiple emerald ellipsoids of any kind), which are restored automatically at a specific time of day unique to each stone (typically sunrise or sunset). Each stone inflicts one negative level upon you no known limit); these negative levels remain as long as the stone is in use, and disappear when it is no longer in use. These negative levels never result in actual level loss, but they cannot be overcome in any way while the stone is used.","10,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/emerald-ellipsoid-ioun-stone
"Ioun Stone, Mulberry Pentacle",This stone grants you a +5 competence bonus on Bluff and Diplomacy checks.,"10,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/mulberry-pentacle-ioun-stone
"Ioun Stone, Nacreous Gray Sphere","This stone protects you from ability score penalties from aging and you cannot be magically aged. Any penalties you have already incurred remain in place. Bonuses still accrue, and you still die of old age when your time is up. If you lose the stone or its abilities are negated in some way, all age and penalties apply immediately.","10,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/nacreous-gray-sphere-ioun-stone
"Ioun Stone, Opalescent White Pyramid","Each stone of this type is keyed to a particular kind of weapon (heavy flail, light crossbow, short sword, and so on) and grants you proficiency with that weapon.","10,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/opalescent-white-pyramid-ioun-stone
"Ioun Stone, Scarlet and Green Cabochon",This stone grants you the Endurance feat.,"10,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/scarlet-and-green-cabochon
"Ioun Stone, Vermilion Rhomboid",This stone grants the wearer a +5 competence bonus on Acrobatics and Swim checks.,"10,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/vermilion-rhomboid-ioun-stone
Ki Mat,"This humble pad of woven river reeds allows its owner to recover his mental fortitude and ki pool by practicing breathing exercises and other forms of meditation. Each hour its owner spends sitting on the mat without taking any other action, he can attempt to center himself by making a Wisdom check with a DC of 10 plus the monk's current number of ki points (note that ability checks, like skill checks, do not automatically succeed on a 20). If the check is successful, the monk regains 1 ki point.","10,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ki-mat
Malleable Symbol,"This undistinguished metal lump has no powers in its default state. By concentrating on it for 1 minute, a creature who worships a deity may transform it into a masterwork holy symbol of that deity. Whenever this holy symbol is used as a focus for channeled energy, as a free action the bearer can alter the channel area to one of the following options: [ ** 10-foot burst centered anywhere within 30 feet ** 60-foot line ** 30-foot cone  ] The symbol reverts to its nondescript lump form after being away from its bearer for 24 hours.","10,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/malleable-symbol
