Name,Description,Price,CL,Strength,URL
Haunt Siphon,"These glass vials are held within stylized cold-iron casings etched with strange runes, necromantic designs, or other eldritch markings. Within the vial roils a small wisp of white vapor, churning as if caught in a miniature vortex of air. To capture a haunt’s energies within a haunt siphon, you need only twist the metal casing to open the vial in the same round that the haunt manifests (a standard action)—this can be before or after the haunt has acted. You must be within the haunt’s area of influence to use a haunt siphon. When you activate a haunt siphon, it deals 3d6 points of positive energy damage to a single haunt. If it deals enough damage to the haunt to reduce the haunt’s hit points to 0, the mist inside the haunt siphon glows green—if it does not reduce the haunt to 0 hit points, the haunt siphon is still expended and becomes nonmagical. It may take multiple haunt siphons to destroy powerful haunts. A haunt that is neutralized by a haunt siphon takes a –5 penalty on its caster level check to manifest again after its reset time passes. A haunt siphon that neutralizes a haunt can no longer be used to harm haunts, but it can be used as a grenadelike splash weapon that deals 1d6 points of negative energy damage with a direct hit. Every creature within 5 feet of the point where the haunt siphon hits takes 1 point of negative energy damage from the splash.",400 ,3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/haunt-siphon
Key of Lock Jamming,"This ornate brass key automatically reshapes itself to fit any standard keyhole (generally those in doors scaled for use by Small or Medium creatures, not deliberately oversized locks like the main door to a dwarven fortress). Once placed inside a lock, the key merges with the lock and fills up all open spaces within it, creating a solid piece of metal and making it impossible to unlock it, even with magic. While securing the lock, the key strengthens its materials, adding +2 to the lock's hardness, 8 to its hit points, and +5 to its Break DC. Touching the key and speaking the command word causes the key to disintegrate, leaving the lock intact and rendering the mechanism operable again.",400 ,1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/key-of-lock-jamming
Toothpick of Pyrotechnics,"This simple wooden toothpick is useful for creating flashy diversions on stage or in a fight. Breaking the toothpick causes a blinding flash and a dark cloud of smoke to appear. Creatures other than the user within 20 feet must succeed at a DC 13 Fortitude save or be blinded for 1d4+1 rounds. The cloud of smoke spreads 20 feet in all directions, obscures all sight (including darkvision), and lasts for 3 rounds.",400 ,3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/toothpick-of-pyrotechnics
"Ioun Stone, Mulberry Pentacle (Cracked)",This stone grants a +1 competence bonus on Bluff and Diplomacy checks.,400 ,12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/mulberry-pentacle-ioun-stone
"Ioun Stone, Vermilion Rhomboid (Cracked)",This stone grants the wearer a +1 competence bonus on Acrobatics and Swim checks.,400 ,12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/vermilion-rhomboid-ioun-stone
"Feather Token, Catapult",Each of these items is a small feather that has a power to suit a special need. The kinds of tokens are described below. Each token is usable once. a particular feather token has no specific features to identify it unless its magic aura is viewed—even tokens with identical powers can be wildly different in appearance. // This token creates a standard catapult (see Siege Engines). The catapult disappears after 12 hours.,400 ,12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/feather-token/catapult-feather-token
"Feather Token, Tree","Each of these items is a small feather that has a power to suit a special need. The kinds of tokens are described below. Each token is usable once. a particular feather token has no specific features to identify it unless its magic aura is viewed—even tokens with identical powers can be wildly different in appearance. // A token that causes a great oak to spring into being (5-foot-diameter trunk, 60-foot height, 40-foot top diameter). This is an instantaneous effect.",400 ,12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/feather-token/tree-token
"Ioun Stone, Dark Blue Rhomboid (Cracked)",This stone grants a +1 competence bonus on Perception and Sense Motive checks,400 ,12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/dark-blue-rhomboid-ioun-stone
Displacing Stone,"Upon activation, this pulsing white pebble creates an instantaneous burst of reverse gravity, which clears a 5-foot-diameter sphere of any loose stone or earth. The displacing stone then holds the affected stone or earth in place, keeping a collapsed tunnel clear for 1 minute. Once the duration ends, the loose earth collapses if it’s not supported. Displacing stones are destroyed when used, and don’t affect living creatures. Activating a displacing stone is a standard action that doesn’t provoke attacks of opportunity.",430 ,11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/displacing-stone
"Coin, Minder’s","This simple copper coin establishes a connection with the most recent person to keep it under her tongue for 24 hours. Once established, this connection allows its owner to determine its current direction and distance each time she casts detect magic. The connection instantly breaks if the coin travels to another plane or enters an antimagic field.",450 ,1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/coin-minders
Dimensional Acid (Basic Pit),"The acid in this flask burns not through matter, but through space itself, creating a temporary extradimensional pit wherever it touches. A flask of dimensional acid can be thrown as a splash weapon with a range increment of 10 feet. Alternatively, it can be used as a special component when casting the snare spell. Instead of the spell's usual effect, the creature that triggers the modified snare is treated as if it had taken a direct hit from the dimensional acid. This acid creates a pit, as the create pit spell, where it lands.",450 ,3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/dimensional-acid
"Feather Token, Floating Feather","Each of these items is a small feather that has a power to suit a special need. The kinds of tokens are described below. Each token is usable once. a particular feather token has no specific features to identify it unless its magic aura is viewed—even tokens with identical powers can be wildly different in appearance. // This token can be attached to any creature up to 200 pounds, causing a pair of large wings to grow from the target and allowing her to fly (speed 30, average maneuverability) for 1 minute. The token can be attached to an object of up to 200 pounds, which flies straight in a direction indicated by the creature who activates the feather unless the activator uses a move action to redirect its movement. The wings persist for 1 minute.",450 ,12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/feather-token/floating-feather-token
"Feather Token, Swan Boat","Each of these items is a small feather that has a power to suit a special need. The kinds of tokens are described below. Each token is usable once. a particular feather token has no specific features to identify it unless its magic aura is viewed—even tokens with identical powers can be wildly different in appearance. // A token that forms a swan-like boat capable of moving on water at a speed of 60 feet. It can carry eight horses and gear, 32 Medium characters, or any equivalent combination. The boat lasts for 1 day.",450 ,12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/feather-token/swan-boat-token
Animated Portrait,"This 4-foot-by-6-foot framed painting is a detailed portrait of a particular intelligent creature, animated to show movement or action within the painted scene. The image reacts when questioned, with the creature turning to face the viewer and responding appropriately. The image is a magical effect with no actual intelligence, but is programmed with up to ten 25-word verbal responses and can respond to questions if these responses seem appropriate. For example, if one of the programmed responses is the name of the person shown in the portrait, it can answer questions such as 'who are you?' and 'what is your name?' If the item crafter is familiar with or has the cooperation of the creature depicted in the painting, the illusory image has the voice and mannerisms of that creature.",500 ,5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/animated-portrait
Armbands of the Brawler,"These scarred and worn armbands have clearly seen rough use, and are constructed out of coarse leather and fastened with thick leather straps. They grant their wearer a +1 competence bonus on grapple checks and checks to break a grapple.",500 ,3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/armbands-of-the-brawler
